Dry sand - Load to 45.20% strain then unload to 0 pressure,,,,,
29.601,363.895,,,,
29.6509,366.906,,,,
29.7007,369.947,,,,
29.7506,373.018,,,,
29.8005,376.12,,,,
29.8504,379.253,,,,
29.9002,382.418,,,,
29.9501,385.613,,,,
30,388.841,,,,
30.0993,395.367,,,,
30.1987,402.022,,,,
30.298,408.81,,,,
30.3974,415.732,,,,
30.4967,422.792,,,,
30.5961,429.991,,,,
30.6954,437.333,,,,
30.7948,444.819,,,,
30.8941,452.453,,,,
30.9935,460.236,,,,
31.0928,468.172,,,,
31.1922,476.263,,,,
31.2915,484.512,,,,
31.3908,492.922,,,,
31.4902,501.494,,,,
31.5895,510.233,,,,
31.6889,519.141,,,,
31.7882,528.22,,,,
31.8876,537.474,,,,
31.9869,546.905,,,,
32.0863,556.516,,,,
32.1856,566.311,,,,
32.285,576.293,,,,
32.3843,586.464,,,,
32.4837,596.827,,,,
32.583,607.386,,,,
32.6824,618.144,,,,
32.7817,629.104,,,,
32.881,640.269,,,,
32.9804,651.642,,,,
33.0797,663.228,,,,
33.1791,675.028,,,,
33.2784,687.047,,,,
33.3778,699.288,,,,
33.4771,711.754,,,,
33.5765,724.449,,,,
33.6758,737.377,,,,
33.7752,750.541,,,,
33.8745,763.944,,,,
33.9739,777.591,,,,
34.0732,791.485,,,,
34.1726,805.629,,,,
34.2719,820.029,,,,
34.3712,834.687,,,,
34.4706,849.607,,,,
34.5699,864.794,,,,
34.6693,880.251,,,,
34.7686,895.983,,,,
34.868,911.993,,,,
34.9673,928.286,,,,
35.0667,944.865,,,,
35.166,961.736,,,,
35.2654,978.902,,,,
35.3647,996.368,,,,
35.4641,1014.14,,,,
35.5634,1032.22,,,,
35.6627,1050.61,,,,
35.7621,1069.32,,,,
35.8614,1088.35,,,,
35.9608,1107.71,,,,
36.0601,1127.4,,,,
36.1595,1147.43,,,,
36.2588,1167.8,,,,
36.3582,1188.51,,,,
36.4575,1209.58,,,,
36.5569,1231,,,,
36.6562,1252.78,,,,
36.7556,1274.93,,,,
36.8549,1297.46,,,,
36.9542,1320.35,,,,
37.0536,1343.64,,,,
37.1529,1367.3,,,,
37.2523,1391.37,,,,
37.3516,1415.83,,,,
37.451,1440.69,,,,
37.5503,1465.97,,,,
37.6497,1491.66,,,,
37.749,1517.77,,,,
37.8484,1544.31,,,,
37.9477,1571.29,,,,
38.0471,1598.7,,,,
38.1464,1626.56,,,,
38.2458,1654.87,,,,
38.3451,1683.64,,,,
38.4444,1712.87,,,,
38.5438,1742.56,,,,
38.6431,1772.7,,,,
38.7425,1803.3,,,,
38.8418,1834.36,,,,
38.9412,1865.89,,,,
39.0405,1897.89,,,,
39.1399,1930.36,,,,
39.2392,1963.32,,,,
39.3386,1996.76,,,,
39.4379,2030.68,,,,
39.5373,2065.1,,,,
39.6366,2100.01,,,,
39.736,2135.43,,,,
39.8353,2171.34,,,,
39.9346,2207.77,,,,
40.034,2244.72,,,,
40.1333,2282.18,,,,
40.2327,2320.16,,,,
40.332,2358.67,,,,
40.4314,2397.71,,,,
40.5307,2437.29,,,,
40.6301,2477.41,,,,
40.7294,2518.08,,,,
40.8288,2559.3,,,,
40.9281,2601.08,,,,
41.0275,2643.41,,,,
41.1268,2686.31,,,,
41.2261,2729.79,,,,
41.3255,2773.84,,,,
41.4248,2818.47,,,,
41.5242,2863.68,,,,
41.6235,2909.49,,,,
41.7229,2955.9,,,,
41.8222,3002.9,,,,
41.9216,3050.52,,,,
42.0209,3098.75,,,,
42.1203,3147.59,,,,
42.2196,3197.06,,,,
42.319,3247.16,,,,
42.4183,3297.9,,,,
42.5176,3349.28,,,,
42.617,3401.3,,,,
42.7163,3453.97,,,,
42.8157,3507.31,,,,
42.915,3561.3,,,,
43.0144,3615.97,,,,
43.1137,3671.32,,,,
43.2131,3727.34,,,,
43.3124,3784.06,,,,
43.4118,3841.47,,,,
43.5111,3899.58,,,,
43.6105,3958.4,,,,
43.7098,4017.93,,,,
43.8092,4078.18,,,,
43.9085,4139.16,,,,
44.0078,4200.87,,,,
44.1072,4263.32,,,,
44.2065,4326.52,,,,
44.3059,4390.48,,,,
44.4052,4455.19,,,,
44.5046,4520.67,,,,
44.6039,4586.92,,,,
44.7033,4653.96,,,,
44.8026,4721.79,,,,
44.902,4790.41,,,,
45.0013,4859.83,,,,
45.1007,4930.07,,,,
45.2,5001.12,,,,
45.1975,4999.33,,,,
45.195,4997.54,,,,
45.1925,4995.74,,,,
45.19,4993.95,,,,
45.1875,4992.16,,,,
45.185,4990.37,,,,
45.1825,4988.58,,,,
45.18,4986.79,,,,
45.1776,4985,,,,
45.1751,4983.21,,,,
45.1726,4981.42,,,,
45.1701,4979.63,,,,
45.1676,4977.85,,,,
45.1651,4976.06,,,,
45.1626,4974.27,,,,
45.1601,4972.49,,,,
45.1576,4970.7,,,,
45.1551,4968.92,,,,
45.1526,4967.13,,,,
45.1501,4965.35,,,,
45.1476,4963.57,,,,
45.1451,4961.78,,,,
45.1426,4960,,,,
45.1402,4958.22,,,,
45.1377,4956.44,,,,
45.1352,4954.66,,,,
45.1327,4952.88,,,,
45.1302,4951.1,,,,
45.1277,4949.32,,,,
45.1252,4947.54,,,,
45.1227,4945.76,,,,
45.1202,4943.98,,,,
45.1177,4942.21,,,,
45.1152,4940.43,,,,
45.1127,4938.65,,,,
45.1102,4936.88,,,,
45.1077,4935.1,,,,
45.1052,4933.33,,,,
45.1027,4931.56,,,,
45.1003,4929.78,,,,
45.0978,4928.01,,,,
45.0953,4926.24,,,,
45.0928,4924.46,,,,
45.0903,4922.69,,,,
45.0878,4920.92,,,,
45.0853,4919.15,,,,
45.0828,4917.38,,,,
45.0803,4915.61,,,,
45.0778,4913.84,,,,
45.0753,4912.08,,,,
45.0728,4910.31,,,,
45.0703,4908.54,,,,
45.0678,4906.77,,,,
45.0653,4905.01,,,,
45.0628,4903.24,,,,
45.0603,4901.48,,,,
45.0579,4899.71,,,,
45.0554,4897.95,,,,
45.0529,4896.18,,,,
45.0504,4894.42,,,,
45.0479,4892.66,,,,
45.0454,4890.9,,,,
45.0429,4889.13,,,,
45.0404,4887.37,,,,
45.0379,4885.61,,,,
45.0354,4883.85,,,,
45.0329,4882.09,,,,
45.0304,4880.33,,,,
45.0279,4878.58,,,,
45.0254,4876.82,,,,
45.0229,4875.06,,,,
45.0205,4873.3,,,,
45.018,4871.55,,,,
45.0155,4869.79,,,,
45.013,4868.04,,,,
45.0105,4866.28,,,,
45.008,4864.53,,,,
45.0055,4862.77,,,,
45.003,4861.02,,,,
45.0005,4859.27,,,,
44.998,4857.51,,,,
44.9955,4855.76,,,,
44.993,4854.01,,,,
44.9905,4852.26,,,,
44.988,4850.51,,,,
44.9855,4848.76,,,,
44.983,4847.01,,,,
44.9805,4845.26,,,,
44.9781,4843.51,,,,
44.9756,4841.76,,,,
44.9731,4840.02,,,,
44.9706,4838.27,,,,
44.9681,4836.52,,,,
44.9656,4834.78,,,,
44.9631,4833.03,,,,
44.9606,4831.29,,,,
44.9581,4829.54,,,,
44.9556,4827.8,,,,
44.9531,4826.06,,,,
44.9506,4824.31,,,,
44.9481,4822.57,,,,
44.9456,4820.83,,,,
44.9431,4819.09,,,,
44.9406,4817.35,,,,
44.9382,4815.61,,,,
44.9357,4813.87,,,,
44.9332,4812.13,,,,
44.9307,4810.39,,,,
44.9282,4808.65,,,,
44.9257,4806.92,,,,
44.9232,4805.18,,,,
44.9207,4803.44,,,,
44.9182,4801.71,,,,
44.9157,4799.97,,,,
44.9132,4798.23,,,,
44.9107,4796.5,,,,
44.9082,4794.77,,,,
44.9057,4793.03,,,,
44.9032,4791.3,,,,
44.9007,4789.57,,,,
44.8983,4787.83,,,,
44.8958,4786.1,,,,
44.8933,4784.37,,,,
44.8908,4782.64,,,,
44.8883,4780.91,,,,
44.8858,4779.18,,,,
44.8833,4777.45,,,,
44.8808,4775.72,,,,
44.8783,4774,,,,
44.8758,4772.27,,,,
44.8733,4770.54,,,,
44.8708,4768.81,,,,
44.8683,4767.09,,,,
44.8658,4765.36,,,,
44.8633,4763.64,,,,
44.8608,4761.91,,,,
44.8584,4760.19,,,,
44.8559,4758.47,,,,
44.8534,4756.74,,,,
44.8509,4755.02,,,,
44.8484,4753.3,,,,
44.8459,4751.58,,,,
44.8434,4749.86,,,,
44.8409,4748.14,,,,
44.8384,4746.42,,,,
44.8359,4744.7,,,,
44.8334,4742.98,,,,
44.8309,4741.26,,,,
44.8284,4739.54,,,,
44.8259,4737.82,,,,
44.8234,4736.11,,,,
44.8209,4734.39,,,,
44.8185,4732.67,,,,
44.816,4730.96,,,,
44.8135,4729.24,,,,
44.811,4727.53,,,,
44.8085,4725.82,,,,
44.806,4724.1,,,,
44.8035,4722.39,,,,
44.801,4720.68,,,,
44.7985,4718.97,,,,
44.796,4717.25,,,,
44.7935,4715.54,,,,
44.791,4713.83,,,,
44.7885,4712.12,,,,
44.786,4710.41,,,,
44.7835,4708.7,,,,
44.781,4707,,,,
44.7786,4705.29,,,,
44.7761,4703.58,,,,
44.7736,4701.87,,,,
44.7711,4700.17,,,,
44.7686,4698.46,,,,
44.7661,4696.76,,,,
44.7636,4695.05,,,,
44.7611,4693.35,,,,
44.7586,4691.64,,,,
44.7561,4689.94,,,,
44.7536,4688.24,,,,
44.7511,4686.53,,,,
44.7486,4684.83,,,,
44.7461,4683.13,,,,
44.7436,4681.43,,,,
44.7411,4679.73,,,,
44.7387,4678.03,,,,
44.7362,4676.33,,,,
44.7337,4674.63,,,,
44.7312,4672.93,,,,
44.7287,4671.23,,,,
44.7262,4669.54,,,,
44.7237,4667.84,,,,
44.7212,4666.14,,,,
44.7187,4664.45,,,,
44.7162,4662.75,,,,
44.7137,4661.06,,,,
44.7112,4659.36,,,,
44.7087,4657.67,,,,
44.7062,4655.98,,,,
44.7037,4654.28,,,,
44.7012,4652.59,,,,
44.6988,4650.9,,,,
44.6963,4649.21,,,,
44.6938,4647.52,,,,
44.6913,4645.83,,,,
44.6888,4644.14,,,,
44.6863,4642.45,,,,
44.6838,4640.76,,,,
44.6813,4639.07,,,,
44.6788,4637.38,,,,
44.6763,4635.69,,,,
44.6738,4634.01,,,,
44.6713,4632.32,,,,
44.6688,4630.63,,,,
44.6663,4628.95,,,,
44.6638,4627.26,,,,
44.6613,4625.58,,,,
44.6589,4623.89,,,,
44.6564,4622.21,,,,
44.6539,4620.53,,,,
44.6514,4618.85,,,,
44.6489,4617.16,,,,
44.6464,4615.48,,,,
44.6439,4613.8,,,,
44.6414,4612.12,,,,
44.6389,4610.44,,,,
44.6364,4608.76,,,,
44.6339,4607.08,,,,
44.6314,4605.4,,,,
44.6289,4603.72,,,,
44.6264,4602.05,,,,
44.6239,4600.37,,,,
44.6214,4598.69,,,,
44.619,4597.02,,,,
44.6165,4595.34,,,,
44.614,4593.67,,,,
44.6115,4591.99,,,,
44.609,4590.32,,,,
44.6065,4588.64,,,,
44.604,4586.97,,,,
44.6015,4585.3,,,,
44.599,4583.63,,,,
44.5965,4581.95,,,,
44.594,4580.28,,,,
44.5915,4578.61,,,,
44.589,4576.94,,,,
44.5865,4575.27,,,,
44.584,4573.6,,,,
44.5815,4571.93,,,,
44.5791,4570.27,,,,
44.5766,4568.6,,,,
44.5741,4566.93,,,,
44.5716,4565.26,,,,
44.5691,4563.6,,,,
44.5666,4561.93,,,,
44.5641,4560.27,,,,
44.5616,4558.6,,,,
44.5591,4556.94,,,,
44.5566,4555.27,,,,
44.5541,4553.61,,,,
44.5516,4551.95,,,,
44.5491,4550.29,,,,
44.5466,4548.62,,,,
44.5441,4546.96,,,,
44.5416,4545.3,,,,
44.5392,4543.64,,,,
44.5367,4541.98,,,,
44.5342,4540.32,,,,
44.5317,4538.66,,,,
44.5292,4537,,,,
44.5267,4535.35,,,,
44.5242,4533.69,,,,
44.5217,4532.03,,,,
44.5192,4530.38,,,,
44.5167,4528.72,,,,
44.5142,4527.06,,,,
44.5117,4525.41,,,,
44.5092,4523.75,,,,
44.5067,4522.1,,,,
44.5042,4520.45,,,,
44.5017,4518.79,,,,
44.4993,4517.14,,,,
44.4968,4515.49,,,,
44.4943,4513.84,,,,
44.4918,4512.19,,,,
44.4893,4510.54,,,,
44.4868,4508.89,,,,
44.4843,4507.24,,,,
44.4818,4505.59,,,,
44.4793,4503.94,,,,
44.4768,4502.29,,,,
44.4743,4500.64,,,,
44.4718,4499,,,,
44.4693,4497.35,,,,
44.4668,4495.7,,,,
44.4643,4494.06,,,,
44.4618,4492.41,,,,
44.4594,4490.77,,,,
44.4569,4489.12,,,,
44.4544,4487.48,,,,
44.4519,4485.83,,,,
44.4494,4484.19,,,,
44.4469,4482.55,,,,
44.4444,4480.91,,,,
44.4419,4479.27,,,,
44.4394,4477.63,,,,
44.4369,4475.99,,,,
44.4344,4474.35,,,,
44.4319,4472.71,,,,
44.4294,4471.07,,,,
44.4269,4469.43,,,,
44.4244,4467.79,,,,
44.4219,4466.15,,,,
44.4195,4464.52,,,,
44.417,4462.88,,,,
44.4145,4461.24,,,,
44.412,4459.61,,,,
44.4095,4457.97,,,,
44.407,4456.34,,,,
44.4045,4454.7,,,,
44.402,4453.07,,,,
44.3995,4451.44,,,,
44.397,4449.8,,,,
44.3945,4448.17,,,,
44.392,4446.54,,,,
44.3895,4444.91,,,,
44.387,4443.28,,,,
44.3845,4441.65,,,,
44.382,4440.02,,,,
44.3796,4438.39,,,,
44.3771,4436.76,,,,
44.3746,4435.13,,,,
44.3721,4433.5,,,,
44.3696,4431.88,,,,
44.3671,4430.25,,,,
44.3646,4428.62,,,,
44.3621,4427,,,,
44.3596,4425.37,,,,
44.3571,4423.75,,,,
44.3546,4422.12,,,,
44.3521,4420.5,,,,
44.3496,4418.88,,,,
44.3471,4417.25,,,,
44.3446,4415.63,,,,
44.3421,4414.01,,,,
44.3396,4412.39,,,,
44.3372,4410.77,,,,
44.3347,4409.14,,,,
44.3322,4407.52,,,,
44.3297,4405.9,,,,
44.3272,4404.29,,,,
44.3247,4402.67,,,,
44.3222,4401.05,,,,
44.3197,4399.43,,,,
44.3172,4397.81,,,,
44.3147,4396.2,,,,
44.3122,4394.58,,,,
44.3097,4392.96,,,,
44.3072,4391.35,,,,
44.3047,4389.73,,,,
44.3022,4388.12,,,,
44.2998,4386.51,,,,
44.2973,4384.89,,,,
44.2948,4383.28,,,,
44.2923,4381.67,,,,
44.2898,4380.06,,,,
44.2873,4378.44,,,,
44.2848,4376.83,,,,
44.2823,4375.22,,,,
44.2798,4373.61,,,,
44.2773,4372,,,,
44.2748,4370.39,,,,
44.2723,4368.79,,,,
44.2698,4367.18,,,,
44.2673,4365.57,,,,
44.2648,4363.96,,,,
44.2623,4362.35,,,,
44.2598,4360.75,,,,
44.2574,4359.14,,,,
44.2549,4357.54,,,,
44.2524,4355.93,,,,
44.2499,4354.33,,,,
44.2474,4352.72,,,,
44.2449,4351.12,,,,
44.2424,4349.52,,,,
44.2399,4347.92,,,,
44.2374,4346.31,,,,
44.2349,4344.71,,,,
44.2324,4343.11,,,,
44.2299,4341.51,,,,
44.2274,4339.91,,,,
44.2249,4338.31,,,,
44.2224,4336.71,,,,
44.22,4335.11,,,,
44.2175,4333.52,,,,
44.215,4331.92,,,,
44.2125,4330.32,,,,
44.21,4328.72,,,,
44.2075,4327.13,,,,
44.205,4325.53,,,,
44.2025,4323.94,,,,
44.2,4322.34,,,,
44.1501,4290.5,,,,
44.1001,4258.85,,,,
44.0502,4227.39,,,,
44.0002,4196.11,,,,
43.9503,4165.03,,,,
43.9003,4134.12,,,,
43.8504,4103.41,,,,
43.8005,4072.88,,,,
43.7505,4042.53,,,,
43.7006,4012.36,,,,
43.6506,3982.38,,,,
43.6007,3952.57,,,,
43.5507,3922.95,,,,
43.5008,3893.51,,,,
43.4508,3864.24,,,,
43.4009,3835.16,,,,
43.351,3806.25,,,,
43.301,3777.51,,,,
43.2511,3748.95,,,,
43.2011,3720.57,,,,
43.1512,3692.36,,,,
43.1012,3664.32,,,,
43.0513,3636.46,,,,
43.0014,3608.77,,,,
42.9514,3581.24,,,,
42.9015,3553.89,,,,
42.8515,3526.71,,,,
42.8016,3499.69,,,,
42.7516,3472.85,,,,
42.7017,3446.17,,,,
42.6518,3419.65,,,,
42.6018,3393.3,,,,
42.5519,3367.12,,,,
42.5019,3341.1,,,,
42.452,3315.24,,,,
42.402,3289.55,,,,
42.3521,3264.02,,,,
42.3021,3238.64,,,,
42.2522,3213.43,,,,
42.2023,3188.38,,,,
42.1523,3163.49,,,,
42.1024,3138.75,,,,
42.0524,3114.18,,,,
42.0025,3089.75,,,,
41.9525,3065.49,,,,
41.9026,3041.38,,,,
41.8527,3017.43,,,,
41.8027,2993.63,,,,
41.7528,2969.98,,,,
41.7028,2946.48,,,,
41.6529,2923.14,,,,
41.6029,2899.95,,,,
41.553,2876.91,,,,
41.5031,2854.02,,,,
41.4531,2831.27,,,,
41.4032,2808.68,,,,
41.3532,2786.24,,,,
41.3033,2763.94,,,,
41.2533,2741.79,,,,
41.2034,2719.78,,,,
41.1534,2697.92,,,,
41.1035,2676.2,,,,
41.0536,2654.63,,,,
41.0036,2633.2,,,,
40.9537,2611.92,,,,
40.9037,2590.77,,,,
40.8538,2569.77,,,,
40.8038,2548.91,,,,
40.7539,2528.19,,,,
40.704,2507.61,,,,
40.654,2487.17,,,,
40.6041,2466.86,,,,
40.5541,2446.7,,,,
40.5042,2426.67,,,,
40.4542,2406.77,,,,
40.4043,2387.02,,,,
40.3544,2367.4,,,,
40.3044,2347.91,,,,
40.2545,2328.56,,,,
40.2045,2309.34,,,,
40.1546,2290.25,,,,
40.1046,2271.3,,,,
40.0547,2252.48,,,,
40.0047,2233.79,,,,
39.9548,2215.23,,,,
39.9049,2196.8,,,,
39.8549,2178.5,,,,
39.805,2160.33,,,,
39.755,2142.29,,,,
39.7051,2124.37,,,,
39.6551,2106.58,,,,
39.6052,2088.92,,,,
39.5553,2071.39,,,,
39.5053,2053.98,,,,
39.4554,2036.69,,,,
39.4054,2019.54,,,,
39.3555,2002.5,,,,
39.3055,1985.59,,,,
39.2556,1968.8,,,,
39.2057,1952.13,,,,
39.1557,1935.59,,,,
39.1058,1919.16,,,,
39.0558,1902.86,,,,
39.0059,1886.68,,,,
38.9559,1870.61,,,,
38.906,1854.67,,,,
38.856,1838.84,,,,
38.8061,1823.14,,,,
38.7562,1807.55,,,,
38.7062,1792.07,,,,
38.6563,1776.72,,,,
38.6063,1761.48,,,,
38.5564,1746.35,,,,
38.5064,1731.34,,,,
38.4565,1716.45,,,,
38.4066,1701.67,,,,
38.3566,1686.97,,,,
38.3067,1672.29,,,,
38.2567,1657.64,,,,
38.2068,1643.01,,,,
38.1568,1628.41,,,,
38.1069,1613.83,,,,
38.0569,1599.27,,,,
38.007,1584.74,,,,
37.9571,1570.23,,,,
37.9071,1555.75,,,,
37.8572,1541.29,,,,
37.8072,1526.85,,,,
37.7573,1512.44,,,,
37.7073,1498.05,,,,
37.6574,1483.69,,,,
37.6075,1469.34,,,,
37.5575,1455.03,,,,
37.5076,1440.73,,,,
37.4576,1426.46,,,,
37.4077,1412.21,,,,
37.3577,1397.99,,,,
37.3078,1383.79,,,,
37.2579,1369.61,,,,
37.2079,1355.46,,,,
37.158,1341.33,,,,
37.108,1327.22,,,,
37.0581,1313.13,,,,
37.0081,1299.07,,,,
36.9582,1285.03,,,,
36.9082,1271.02,,,,
36.8583,1257.03,,,,
36.8084,1243.06,,,,
36.7584,1229.11,,,,
36.7085,1215.18,,,,
36.6585,1201.28,,,,
36.6086,1187.4,,,,
36.5586,1173.55,,,,
36.5087,1159.71,,,,
36.4588,1145.9,,,,
36.4088,1132.11,,,,
36.3589,1118.34,,,,
36.3089,1104.6,,,,
36.259,1090.88,,,,
36.209,1077.18,,,,
36.1591,1063.5,,,,
36.1092,1049.84,,,,
36.0592,1036.21,,,,
36.0093,1022.6,,,,
35.9593,1009.01,,,,
35.9094,995.443,,,,
35.8594,981.897,,,,
35.8095,968.374,,,,
35.7595,954.873,,,,
35.7096,941.393,,,,
35.6597,927.935,,,,
35.6097,914.499,,,,
35.5598,901.085,,,,
35.5098,887.693,,,,
35.4599,874.322,,,,
35.4099,860.972,,,,
35.36,847.644,,,,
35.3101,834.338,,,,
35.2601,821.054,,,,
35.2102,807.79,,,,
35.1602,794.548,,,,
35.1103,781.328,,,,
35.0603,768.129,,,,
35.0104,754.951,,,,
34.9605,741.794,,,,
34.9105,728.659,,,,
34.8606,715.545,,,,
34.8106,702.452,,,,
34.7607,689.38,,,,
34.7107,676.33,,,,
34.6608,663.3,,,,
34.6108,650.292,,,,
34.5609,637.304,,,,
34.511,624.338,,,,
34.461,611.393,,,,
34.4111,598.468,,,,
34.3611,585.564,,,,
34.3112,572.682,,,,
34.2612,559.82,,,,
34.2113,546.979,,,,
34.1614,534.159,,,,
34.1114,521.36,,,,
34.0615,508.582,,,,
34.0115,495.824,,,,
33.9616,483.087,,,,
33.9116,470.371,,,,
33.8617,457.676,,,,
33.8118,445.002,,,,
33.7618,432.348,,,,
33.7119,419.715,,,,
33.6619,407.103,,,,
33.612,394.511,,,,
33.562,381.94,,,,
33.5121,369.39,,,,
33.4621,356.861,,,,
33.4122,344.353,,,,
33.3623,331.865,,,,
33.3123,319.398,,,,
33.2624,306.952,,,,
33.2124,294.527,,,,
33.1625,282.123,,,,
33.1125,269.74,,,,
33.0626,257.378,,,,
33.0127,245.037,,,,
32.9627,232.718,,,,
32.9128,220.419,,,,
32.8628,208.142,,,,
32.8129,195.887,,,,
32.7629,183.653,,,,
32.713,171.441,,,,
32.6631,159.251,,,,
32.6131,147.084,,,,
32.5632,134.939,,,,
32.5132,122.817,,,,
32.4633,110.718,,,,
32.4133,98.6436,,,,
32.3634,86.5934,,,,
32.3134,74.5686,,,,
32.2635,62.5704,,,,
32.2136,50.6003,,,,
32.1636,38.6608,,,,
32.1137,26.7558,,,,
32.0637,14.8931,,,,
32.0138,3.09663,,,,
